date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:45:37	34825/34825	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2029%20Jun%202024%2018:33:28%20GMT	https://html.themeholy.com/webteck/demo/assets/js/isotope.pkgd.min.js	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/js/isotope.pkgd.min.js	(from https://html.themeholy.com/webteck/demo/home-software-company.html)
16:45:37	5616/5616	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2029%20Jun%202024%2018:33:28%20GMT	https://html.themeholy.com/webteck/demo/assets/js/tilt.jquery.min.js	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/js/tilt.jquery.min.js	(from https://html.themeholy.com/webteck/demo/home-software-company.html)
16:45:38	58529/58529	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2029%20Jun%202024%2018:33:28%20GMT	https://html.themeholy.com/webteck/demo/assets/js/gsap.min.js	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/js/gsap.min.js	(from https://html.themeholy.com/webteck/demo/home-software-company.html)
16:45:38	15823/15823	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2029%20Jun%202024%2018:33:28%20GMT	https://html.themeholy.com/webteck/demo/assets/js/ScrollTrigger.min.js	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/js/ScrollTrigger.min.js	(from https://html.themeholy.com/webteck/demo/home-software-company.html)
16:45:38	7309/7309	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2029%20Jun%202024%2018:33:28%20GMT	https://html.themeholy.com/webteck/demo/assets/js/smooth-scroll.js	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/js/smooth-scroll.js	(from https://html.themeholy.com/webteck/demo/home-software-company.html)
16:45:39	23230/23230	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2029%20Jun%202024%2018:33:28%20GMT	https://html.themeholy.com/webteck/demo/assets/js/particles.min.js	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/js/particles.min.js	(from https://html.themeholy.com/webteck/demo/home-software-company.html)
16:45:39	5765/5765	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2029%20Jun%202024%2018:33:28%20GMT	https://html.themeholy.com/webteck/demo/assets/js/particles-config.js	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/js/particles-config.js	(from https://html.themeholy.com/webteck/demo/home-software-company.html)
16:45:39	15957/15957	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2029%20Jun%202024%2018:33:28%20GMT	https://html.themeholy.com/webteck/demo/assets/js/main.js	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/js/main.js	(from https://html.themeholy.com/webteck/demo/home-software-company.html)
16:45:40	105252/105252	---M--	200	added ('OK')	font/woff2	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/assets/fonts/fontawesome/fa-brands-400.woff2	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/fonts/fontawesome/fa-brands-400.woff2	(from https://html.themeholy.com/webteck/demo/assets/css/fontawesome.min.css)
16:45:41	181500/181500	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/assets/fonts/fontawesome/fa-brands-400.ttf	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/fonts/fontawesome/fa-brands-400.ttf	(from https://html.themeholy.com/webteck/demo/assets/css/fontawesome.min.css)
16:45:42	399412/399412	---M--	200	added ('OK')	font/woff2	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/assets/fonts/fontawesome/fa-duotone-900.woff2	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/fonts/fontawesome/fa-duotone-900.woff2	(from https://html.themeholy.com/webteck/demo/assets/css/fontawesome.min.css)
16:45:42	1119916/1119916	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2029%20Jun%202024%2018:33:00%20GMT	https://html.themeholy.com/webteck/demo/assets/fonts/fontawesome/fa-duotone-900.ttf	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/fonts/fontawesome/fa-duotone-900.ttf	(from https://html.themeholy.com/webteck/demo/assets/css/fontawesome.min.css)
16:45:42	388560/388560	---M--	200	added ('OK')	font/woff2	date:Sat,%2029%20Jun%202024%2018:33:02%20GMT	https://html.themeholy.com/webteck/demo/assets/fonts/fontawesome/fa-light-300.woff2	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/fonts/fontawesome/fa-light-300.woff2	(from https://html.themeholy.com/webteck/demo/assets/css/fontawesome.min.css)
16:45:43	354424/354424	---M--	200	added ('OK')	font/woff2	date:Sat,%2029%20Jun%202024%2018:33:02%20GMT	https://html.themeholy.com/webteck/demo/assets/fonts/fontawesome/fa-regular-400.woff2	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/fonts/fontawesome/fa-regular-400.woff2	(from https://html.themeholy.com/webteck/demo/assets/css/fontawesome.min.css)
16:45:43	879176/879176	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2029%20Jun%202024%2018:33:02%20GMT	https://html.themeholy.com/webteck/demo/assets/fonts/fontawesome/fa-regular-400.ttf	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/fonts/fontawesome/fa-regular-400.ttf	(from https://html.themeholy.com/webteck/demo/assets/css/fontawesome.min.css)
16:45:44	986976/986976	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2029%20Jun%202024%2018:33:02%20GMT	https://html.themeholy.com/webteck/demo/assets/fonts/fontawesome/fa-light-300.ttf	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/fonts/fontawesome/fa-light-300.ttf	(from https://html.themeholy.com/webteck/demo/assets/css/fontawesome.min.css)
16:45:44	301680/301680	---M--	200	added ('OK')	font/woff2	date:Sat,%2029%20Jun%202024%2018:33:02%20GMT	https://html.themeholy.com/webteck/demo/assets/fonts/fontawesome/fa-solid-900.woff2	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/fonts/fontawesome/fa-solid-900.woff2	(from https://html.themeholy.com/webteck/demo/assets/css/fontawesome.min.css)
16:45:44	775600/775600	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2029%20Jun%202024%2018:33:02%20GMT	https://html.themeholy.com/webteck/demo/assets/fonts/fontawesome/fa-solid-900.ttf	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/fonts/fontawesome/fa-solid-900.ttf	(from https://html.themeholy.com/webteck/demo/assets/css/fontawesome.min.css)
16:45:44	425296/425296	---M--	200	added ('OK')	font/woff2	date:Sat,%2029%20Jun%202024%2018:33:02%20GMT	https://html.themeholy.com/webteck/demo/assets/fonts/fontawesome/fa-thin-100.woff2	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/fonts/fontawesome/fa-thin-100.woff2	(from https://html.themeholy.com/webteck/demo/assets/css/fontawesome.min.css)
16:45:44	1086840/1086840	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2029%20Jun%202024%2018:33:02%20GMT	https://html.themeholy.com/webteck/demo/assets/fonts/fontawesome/fa-thin-100.ttf	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/fonts/fontawesome/fa-thin-100.ttf	(from https://html.themeholy.com/webteck/demo/assets/css/fontawesome.min.css)
16:45:45	2072/2072	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2029%20Jun%202024%2018:33:28%20GMT	https://html.themeholy.com/webteck/demo/assets/img/theme-img/logo_bg.svg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/theme-img/logo_bg.svg	(from https://html.themeholy.com/webteck/demo/assets/css/style.css)
16:45:45	480/480	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:24%20GMT	https://html.themeholy.com/webteck/demo/assets/img/shape/testi_shape.png	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/shape/testi_shape.png	(from https://html.themeholy.com/webteck/demo/assets/css/style.css)
16:45:45	1932/1932	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:24%20GMT	https://html.themeholy.com/webteck/demo/assets/img/shape/ser-shape2.png	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/shape/ser-shape2.png	(from https://html.themeholy.com/webteck/demo/assets/css/style.css)
16:45:45	2973/2973	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:24%20GMT	https://html.themeholy.com/webteck/demo/assets/img/shape/ser-shape3.png	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/shape/ser-shape3.png	(from https://html.themeholy.com/webteck/demo/assets/css/style.css)
16:45:46	2209/2209	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:24%20GMT	https://html.themeholy.com/webteck/demo/assets/img/shape/process-shape.png	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/shape/process-shape.png	(from https://html.themeholy.com/webteck/demo/assets/css/style.css)
16:45:46	20095/20095	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Jun%202024%2018:33:02%20GMT	https://html.themeholy.com/webteck/demo/assets/img/bg/breadcumb-bg.jpg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/bg/breadcumb-bg.jpg	(from https://html.themeholy.com/webteck/demo/cart.html)
16:45:46	10114/10114	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2029%20Jun%202024%2018:33:02%20GMT	https://html.themeholy.com/webteck/demo/assets/img/logo-white.svg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/logo-white.svg	(from https://html.themeholy.com/webteck/demo/cart.html)
16:45:47	157790/157790	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2029%20Jun%202024%2018:33:24%20GMT	https://html.themeholy.com/webteck/demo/assets/img/shape/footer_shape_2.svg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/shape/footer_shape_2.svg	(from https://html.themeholy.com/webteck/demo/cart.html)
16:45:47	75616/75616	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:10%20GMT	https://html.themeholy.com/webteck/demo/assets/img/hero/hero_img_4_1.png	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/hero/hero_img_4_1.png	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:47	986/986	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:10%20GMT	https://html.themeholy.com/webteck/demo/assets/img/hero/hero_shape_2_2.png	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/hero/hero_shape_2_2.png	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:48	1277/1277	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:10%20GMT	https://html.themeholy.com/webteck/demo/assets/img/hero/hero_shape_2_3.png	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/hero/hero_shape_2_3.png	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:48	6095/6095	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:18%20GMT	https://html.themeholy.com/webteck/demo/assets/img/normal/about_3_1-shape.png	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/normal/about_3_1-shape.png	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:48	124167/124167	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:18%20GMT	https://html.themeholy.com/webteck/demo/assets/img/normal/about_3_1.png	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/normal/about_3_1.png	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:48	464/464	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2029%20Jun%202024%2018:33:28%20GMT	https://html.themeholy.com/webteck/demo/assets/img/theme-img/title_shape_2.svg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/theme-img/title_shape_2.svg	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:49	6337/6337	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Jun%202024%2018:33:18%20GMT	https://html.themeholy.com/webteck/demo/assets/img/normal/about_3_1_1.jpg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/normal/about_3_1_1.jpg	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:49	7959/7959	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Jun%202024%2018:33:18%20GMT	https://html.themeholy.com/webteck/demo/assets/img/normal/about_3_1_2.jpg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/normal/about_3_1_2.jpg	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:49	25136/25136	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Jun%202024%2018:33:04%20GMT	https://html.themeholy.com/webteck/demo/assets/img/bg/service_bg_2.jpg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/bg/service_bg_2.jpg	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:50	4041/4041	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2029%20Jun%202024%2018:33:18%20GMT	https://html.themeholy.com/webteck/demo/assets/img/icon/service_card_1.svg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/icon/service_card_1.svg	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:50	4930/4930	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:04%20GMT	https://html.themeholy.com/webteck/demo/assets/img/bg/service_grid_bg.png	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/bg/service_grid_bg.png	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:50	5830/5830	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2029%20Jun%202024%2018:33:18%20GMT	https://html.themeholy.com/webteck/demo/assets/img/icon/service_card_2.svg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/icon/service_card_2.svg	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:50	5079/5079	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2029%20Jun%202024%2018:33:18%20GMT	https://html.themeholy.com/webteck/demo/assets/img/icon/service_card_3.svg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/icon/service_card_3.svg	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:51	8742/8742	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2029%20Jun%202024%2018:33:18%20GMT	https://html.themeholy.com/webteck/demo/assets/img/icon/service_card_4.svg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/icon/service_card_4.svg	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:51	7337/7337	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2029%20Jun%202024%2018:33:18%20GMT	https://html.themeholy.com/webteck/demo/assets/img/icon/service_card_5.svg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/icon/service_card_5.svg	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:51	10775/10775	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Jun%202024%2018:33:06%20GMT	https://html.themeholy.com/webteck/demo/assets/img/bg/why_bg_2.jpg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/bg/why_bg_2.jpg	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:52	20261/20261	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Jun%202024%2018:33:22%20GMT	https://html.themeholy.com/webteck/demo/assets/img/project/project_2_1.jpg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/project/project_2_1.jpg	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:52	85458/85458	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:20%20GMT	https://html.themeholy.com/webteck/demo/assets/img/normal/why_2_1.png	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/normal/why_2_1.png	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:53	14255/14255	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Jun%202024%2018:33:22%20GMT	https://html.themeholy.com/webteck/demo/assets/img/project/project_2_2.jpg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/project/project_2_2.jpg	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:53	14672/14672	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Jun%202024%2018:33:22%20GMT	https://html.themeholy.com/webteck/demo/assets/img/project/project_2_3.jpg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/project/project_2_3.jpg	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:54	16047/16047	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Jun%202024%2018:33:22%20GMT	https://html.themeholy.com/webteck/demo/assets/img/project/project_2_4.jpg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/project/project_2_4.jpg	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:54	6730/6730	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2029%20Jun%202024%2018:33:12%20GMT	https://html.themeholy.com/webteck/demo/assets/img/icon/counter_1_1.svg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/icon/counter_1_1.svg	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:55	83692/83692	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:02%20GMT	https://html.themeholy.com/webteck/demo/assets/img/bg/counter_bg_1.png	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/bg/counter_bg_1.png	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:55	8871/8871	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2029%20Jun%202024%2018:33:12%20GMT	https://html.themeholy.com/webteck/demo/assets/img/icon/counter_1_2.svg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/icon/counter_1_2.svg	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:55	9640/9640	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2029%20Jun%202024%2018:33:12%20GMT	https://html.themeholy.com/webteck/demo/assets/img/icon/counter_1_3.svg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/icon/counter_1_3.svg	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:55	6599/6599	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2029%20Jun%202024%2018:33:12%20GMT	https://html.themeholy.com/webteck/demo/assets/img/icon/counter_1_4.svg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/icon/counter_1_4.svg	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:56	289/289	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2029%20Jun%202024%2018:33:04%20GMT	https://html.themeholy.com/webteck/demo/assets/img/bg/process_line.svg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/bg/process_line.svg	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:56	7977/7977	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2029%20Jun%202024%2018:33:14%20GMT	https://html.themeholy.com/webteck/demo/assets/img/icon/process_card_1.svg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/icon/process_card_1.svg	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:56	322810/322810	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:04%20GMT	https://html.themeholy.com/webteck/demo/assets/img/bg/process_bg_1.png	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/bg/process_bg_1.png	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:56	10691/10691	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2029%20Jun%202024%2018:33:14%20GMT	https://html.themeholy.com/webteck/demo/assets/img/icon/process_card_2.svg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/icon/process_card_2.svg	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:57	14625/14625	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2029%20Jun%202024%2018:33:14%20GMT	https://html.themeholy.com/webteck/demo/assets/img/icon/process_card_3.svg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/icon/process_card_3.svg	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:57	7464/7464	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2029%20Jun%202024%2018:33:14%20GMT	https://html.themeholy.com/webteck/demo/assets/img/icon/process_card_4.svg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/icon/process_card_4.svg	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:57	1709/1709	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:08%20GMT	https://html.themeholy.com/webteck/demo/assets/img/brand/brand_2_1.png	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/brand/brand_2_1.png	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:57	2059/2059	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:08%20GMT	https://html.themeholy.com/webteck/demo/assets/img/brand/brand_2_2.png	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/brand/brand_2_2.png	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:58	1639/1639	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:08%20GMT	https://html.themeholy.com/webteck/demo/assets/img/brand/brand_2_3.png	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/brand/brand_2_3.png	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:58	1741/1741	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:08%20GMT	https://html.themeholy.com/webteck/demo/assets/img/brand/brand_2_4.png	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/brand/brand_2_4.png	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:58	2116/2116	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:08%20GMT	https://html.themeholy.com/webteck/demo/assets/img/brand/brand_2_5.png	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/brand/brand_2_5.png	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:59	2072/2072	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:08%20GMT	https://html.themeholy.com/webteck/demo/assets/img/brand/brand_2_6.png	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/brand/brand_2_6.png	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:59	10287/10287	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Jun%202024%2018:33:24%20GMT	https://html.themeholy.com/webteck/demo/assets/img/team/team_3_1.jpg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/team/team_3_1.jpg	(from https://html.themeholy.com/webteck/demo/index.html)
16:45:59	8986/8986	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Jun%202024%2018:33:24%20GMT	https://html.themeholy.com/webteck/demo/assets/img/team/team_3_2.jpg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/team/team_3_2.jpg	(from https://html.themeholy.com/webteck/demo/index.html)
16:46:00	15165/15165	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Jun%202024%2018:33:24%20GMT	https://html.themeholy.com/webteck/demo/assets/img/team/team_3_3.jpg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/team/team_3_3.jpg	(from https://html.themeholy.com/webteck/demo/index.html)
16:46:00	13285/13285	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Jun%202024%2018:33:26%20GMT	https://html.themeholy.com/webteck/demo/assets/img/team/team_3_4.jpg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/team/team_3_4.jpg	(from https://html.themeholy.com/webteck/demo/index.html)
16:46:01	20889/20889	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:24%20GMT	https://html.themeholy.com/webteck/demo/assets/img/shape/tech_shape_1.png	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/shape/tech_shape_1.png	(from https://html.themeholy.com/webteck/demo/index.html)
16:46:01	27619/27619	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Jun%202024%2018:33:04%20GMT	https://html.themeholy.com/webteck/demo/assets/img/bg/testi_bg_3.jpg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/bg/testi_bg_3.jpg	(from https://html.themeholy.com/webteck/demo/index.html)
16:46:01	102509/102509	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2018:33:24%20GMT	https://html.themeholy.com/webteck/demo/assets/img/shape/square_1.png	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/shape/square_1.png	(from https://html.themeholy.com/webteck/demo/index.html)
16:46:02	2064/2064	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Jun%202024%2018:33:26%20GMT	https://html.themeholy.com/webteck/demo/assets/img/testimonial/testi_3_1.jpg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/testimonial/testi_3_1.jpg	(from https://html.themeholy.com/webteck/demo/index.html)
16:46:02	5247/5247	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2029%20Jun%202024%2018:33:16%20GMT	https://html.themeholy.com/webteck/demo/assets/img/icon/quote_left_3.svg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/icon/quote_left_3.svg	(from https://html.themeholy.com/webteck/demo/index.html)
16:46:02	2335/2335	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Jun%202024%2018:33:26%20GMT	https://html.themeholy.com/webteck/demo/assets/img/testimonial/testi_3_2.jpg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/testimonial/testi_3_2.jpg	(from https://html.themeholy.com/webteck/demo/index.html)
16:46:03	1687/1687	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Jun%202024%2018:33:26%20GMT	https://html.themeholy.com/webteck/demo/assets/img/testimonial/testi_3_3.jpg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/testimonial/testi_3_3.jpg	(from https://html.themeholy.com/webteck/demo/index.html)
16:46:03	1901/1901	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Jun%202024%2018:33:26%20GMT	https://html.themeholy.com/webteck/demo/assets/img/testimonial/testi_3_4.jpg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/testimonial/testi_3_4.jpg	(from https://html.themeholy.com/webteck/demo/index.html)
16:46:04	19662/19662	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Jun%202024%2018:33:20%20GMT	https://html.themeholy.com/webteck/demo/assets/img/normal/customer_support.jpg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/normal/customer_support.jpg	(from https://html.themeholy.com/webteck/demo/index.html)
16:46:04	3683/3683	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2029%20Jun%202024%2018:33:12%20GMT	https://html.themeholy.com/webteck/demo/assets/img/icon/call_1.svg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/icon/call_1.svg	(from https://html.themeholy.com/webteck/demo/index.html)
16:46:05	15431/15431	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Jun%202024%2018:33:06%20GMT	https://html.themeholy.com/webteck/demo/assets/img/blog/blog_1_1.jpg	E:/ISHIITA/html.themeholy.com/webteck/demo/assets/img/blog/blog_1_1.jpg	(from https://html.themeholy.com/webteck/demo/index.html)
